name,price,description,link
reebok lite 4 shoes,59.99,"Take a break from the daily grind and hit refresh with a quick run. These men's running shoes from Reebok have a lightweight midsole that gives you premium cushioning as you hit the pavement. The comfort levels stay high when you wear them for your commute, after-work errands or a meet-up with friends., ['Style:', '100204972', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-lite-4-shoes-white-kineticblue-acid-yellow
walk ultra 7 dmx max extra-wide men's shoes,110.00,"Walk in comfort. The air-cushioned feel of these men's leather and textile shoes extends the time you can spend on your feet. Foam cushioning moves air from your heel to your forefoot for targeted cushioning where you need it most. The shoes come in an extra-wide fit for a natural foot spread., ['Style:', '100001149', 'Gender:', 'Men\n', 'Dmx cushioning\n', 'Memorytech foam\n', 'Rubber outsole\n', 'Upper : textile and       leather\n', 'Wide\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-walk-ultra-7-dmx-max-extra-wide-mens-shoes-wht-collegiate-navy-collegiate
reebok x nasa glide shoes,79.99,"Items from the NASA Artifact Transfer Program were the inspiration for these Reebok x NASA Glide Shoes. They have a textile upper, a Memory Tech Ortholite sock liner, and silver metallic side strips. Space enthusiasts will appreciate the signature NASA graphics and branding., ['Style:', '100207657', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-nasa-glide-shoes-white-silver-red
club c 85 shoes,120.00,"These men's shoes reinvent the idea of vintage by combining retro elements from the '80s and '90s to create completely new details. The leather upper stays true to the original. The tongue label incorporates the heritage Starcrest logo and the modern Vector logo for a look that's all Reebok., ['Style:', '100074163', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-ftwwht-eacobl-chalk
club c revenge shoes,89.99,"Turn up the volume on your OG collegiate look. A fresh heritage gives these men's Reebok shoes a standout look. Retro colorways keep your style legit, and premium details like a supple full grain leather upper create a luxe vibe. The off-color midsole adds an archival feel., ['Style:', '100074211', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-ftwwht-chalk-vecnav
energen tech plus 2 running shoes,89.99,"Make your next run the smoothest and most comfortable yet. These Reebok running shoes are built with a smooth cushioned Floatride Fuel foam midsole that delivers soft underfoot comfort. The mesh upper is engineered with areas of stretch and targeted support. A hotmelt cage provides lockdown for the midfoot without being rigid or heavy. The LuxComfort sockliner offers an extra layer of cushion for comfort that goes the distance., ['Style:', '100204830', 'Gender:', 'Unisex\n', 'Breathable mesh\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-plus-2-running-shoes-white-black-grey-1
reebok x whim classic leather shoes,129.99,"Reebok Classic Leather shoes get a makeover by newbie Whim Golf brand. With a mission to release golf from its stuffy, members-only vibe, these shoes would last on the course for maybe 15 minutes and don't exist in a pro shop. The upper mixes leather and suede for a premium look. But the ice outsole keep things chill., ['Style:', '100202360', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-whim-classic-leather-shoes-polarblue-feelgoodblue-paleblu
flexagon force 4 training shoes,69.99,"You put your all into your workout, and these men's Reebok training shoes are right there with you. The FuelFoam midsole cushions lunges and jumps. A grooved outsole ensures flexibility through all your moves. The breathable mesh upper features seamless overlays for added support., ['Style:', '100033368', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-flexagon-force-4-training-shoes-core-blk-core-blk-pure-gry-7
reebok lite 4 shoes,59.99,"Take a break from the daily grind and hit refresh with a quick run. These men's running shoes from Reebok have a lightweight midsole that gives you premium cushioning as you hit the pavement. The comfort levels stay high when you wear them for your commute, after-work errands or a meet-up with friends., ['Style:', '100204973', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-lite-4-shoes-vector-navy-white-grey-3
energen tech shoes,79.99,"From the morning run through to the rest of your day, the Energen Tech keeps you comfortable with its cushioning FuelFoam midsole. The overlays on the upper provide targeted support where you need it most, and a rubber grip outsole lets you stride confidently in all conditions., ['Style:', '100074807', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-shoes-blusla-eacobl-ftwwht
nfx training shoes,69.99,"Whether you just joined a gym or already know your way around a barbell, these men's Reebok training shoes are designed to help you meet your fitness goals. The breathable and lightweight mesh upper keeps your feet comfortable while integrated support provides stability during box jumps and all-day wear. The rubber outsole features sidewall wraps for durability and traction indoors and out, with forefoot grooves for flexibility where you need it most., ['Style:', '100074492', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Upper : synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nfx-training-shoes-blusla-cblack-ftwwht
energen plus 2 running shoes,79.99,"When you feel good, you can go farther. Simple as that. These men's Reebok running shoes are made to give you a comfortable, lightweight ride so you can go the distance. The mesh upper keeps your feet cool, and FuelFoam cushions every step so your legs feel fresh from warmup to cool-down., ['Style:', '100074809', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-plus-2-running-shoes-ftwwht-cblack-pewter
zig dynamica 2 shoes,69.99,"Explore your favorite city with this sweater-inspired design on your feet. Lightweight and easy to wear, these men's running-inspired shoes have a plush sockliner that delivers comfortable, all-day cushioning. The futuristic, zigzag midsole stands out as distinctively Reebok., ['Style:', 'HQ5897', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-2-shoes-cblack-cblack-rbkg03
reebok court advance shoes,69.99,"Wear these Reebok shoes on game day or any day. Inspired by the team traditions of fans around the world, these kicks show up in colors that celebrate sports competitions. The mesh tongue and logo on the tongue take inspiration details from authentic game day jerseys. Embroidery details set off the Reebok side stripes. Comfortable and classic, they're about to be your new go-to pair., ['Style:', '100202579', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-white-black-vectorred
atr pump vertical basketball shoes,129.99,"Originally released in 1993, the Pump Vertical was part of Reebok's legendary Above the Rim line. These basketball shoes harness the power of the Reebok archive, combining a mixed material upper, retro details and modern design. The Pump iconic technology offers a customized, locked-in fit., ['Style:', '100074933', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-pump-vertical-basketball-shoes-cblack-bolprp-ftwwht
energen tech shoes,79.99,"From the morning run through to the rest of your day, the Energen Tech keeps you comfortable with its cushioning FuelFoam midsole. The overlays on the upper provide targeted support where you need it most, and a rubber grip outsole lets you stride confidently in all conditions., ['Style:', '100074806', 'Gender:', 'Men\n', 'Foam midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-shoes-ftwwht-dynred-pugry4
bb 4000 ii shoes,79.99,"Born on the hardwood. Remade for you. Rock those OG B-ball vibes every time you lace up these basketball-inspired shoes. A supple leather upper elevates your look. Retro details shine, including a debossed logo and TPU details. So clean. So fresh. All Reebok, all day., ['Style:', '100033316', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-shoes-ftwr-white-core-black-pure-gre
reebok court advance shoes,79.99,"Archive style fuses with today in this pair of Reebok Court Advance shoes. You'll be comfortable all day (or night) long, thanks to small bubbles in the cushioning. The rubber outsole finishes things off., ['Style:', '100212678', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwrwhite-collegiategreen-pump
premier road plus vi shoes,99.99,"Put your best foot forward in these running-inspired Reebok shoes from 2009. They've been reimagined for everyday wear, with new colors and a soft DMX foam midsole to keep you comfortable. A shank plate in the midfoot provides lightweight support and stability., ['Style:', '100204576', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-rbk-premier-road-plus-vi-shoes-chalk-barely-grey-white
club c revenge shoes,99.99,"We went deep into our archives to create these Club C Revenge shoes. A special tongue label borrows straight from the '90s and 2000s vaults and is inspired by jerseys worn during competition. The colors remind you that whichever sport you're cheering for, you're always on team Reebok., ['Style:', '100201095', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Terry lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-white-fiercegold-clgtgreen
bb 4000 ii mid basketball shoes mid,79.99,"Retro high tops are etched into the fibre of basketball and the BB 4000 II Mid is a case in point. Made with supple coated leather, it boasts multicolour graphics from the 90s BlackTop heritage collection, plus a durable rubber cupsole. The padded ankle and tongue offer plenty of support., ['Style:', '100075206', 'Gender:', 'Men\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-mid-basketball-shoes-ftwwht-cblack-rbkg04
nfx training shoes,89.99,"The NFX sneakers take you from work to workout and back. A lightweight mesh upper combines breathability with integrated support helpful during box jumps and lateral lunges. The rubber outsole features sidewall wraps for durability and traction indoors and out, with forefoot grooves for flexibility., ['Style:', '100033328', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nfx-training-shoes-core-blk-cold-gry-7-core-blk
the answer dmx basketball shoes,99.99,"Being picked as the first overall comes with its share of questions, so Allen Iverson delivered The Answer. Now you can be a part of his story too. Celebrating the 25th anniversary of their initial release, the signature basketball shoes Iverson wore to prove his critics wrong are back. Because true legends last forever., ['Style:', 'GW6372', 'Gender:', 'Unisex\n', 'Dmx cushioning\n', 'Lace closure\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-the-answer-dmx-basketball-shoes-cblack-ftwwht-rbkbra
legacy lifter iii men's weightlifting shoes,179.99,"Stability is the key to achieving your weight room goals. These men's Reebok training shoes deliver with inflatable pump technology that lets you fine-tune the fit for squats, then adjust it for deadlifts. A midfoot strap adds a locked-in feel. The raised heel with a TPU clip provides extra support for optimum performance on the platform., ['Style:', '100074527', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-legacy-lifter-iii-mens-weightlifting-shoes-cblack-purgry-pugry5
court advance shoes,79.99,"The Court Advance sneakers have a classic tennis-inspired silhouette updated with pops of blue. The windowbox logo, Vector tab and reinforced toe panel keep the look firmly grounded in Reebok style., ['Style:', '100074281', 'Gender:', 'Men\n', 'Eva midsole\n', 'Leather upper\n', 'Padded ankle collar\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-court-advance-shoes-ftwwht-blusla-vecnav
club c 85 vegan shoes,79.99,"Step into sustainability with the Club C 85 Vegan, perfect for everyday wear. These shoes features a bio-based synthetic leather upper and a natural rubber cupsole for eco-friendly style without compromising on comfort or durability., ['Style:', '100074448', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vegan-shoes-white-vingre-tregre
club c ltd shoes,149.99,"The Club C LTD is a contemporary take on the vintage tennis-inspired sneaker from 1985. This cream leather version is accented with pops of green, while the sole extends at the front with a distinctive ridged bumper. But it's not all change: hallmark elements, like the perforated toe box and retro logos, remain., ['Style:', 'RMIA04DC99', 'Gender:', 'Men\n', 'Eva midsole\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-ltd-shoes-clay-overdyed
market classic leather pump shoes,149.99,"If you can dream it, you can build it. These Reebok Classic Leather Pump Shoes are like a master class in mixing. Colors and technology from the '90s Instapump combine with the clean design of the Classic Leather for a style that just won't quit. Need we say more?, ['Style:', '100069830', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-market-classic-leather-pump-shoes-armgrn-cblack-chalk
club c ltd shoes,149.99,"The Club C LTD is a contemporary take on the vintage tennis-inspired sneaker from 1985. This cream leather version is accented with pops of green, while the sole extends at the front with a distinctive ridged bumper. But it's not all change: hallmark elements, like the perforated toe box and retro logos, remain., ['Style:', 'RMIA04DC99', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-ltd-shoes-vintage-green
reebok glide,79.99,"Nothing unnecessary. These Reebok Glide shoes give you the goods. Wear them with anything, thanks to a clean, minimalist design. Comfort is key with a plush sockliner and cushioned midsole., ['Style:', '100010030', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-cblack-ftwwht-rbkg01
reebok smash edge shoes,49.99,"Style:,GZ6127,Gender:,Unisex
,Lace closure
,Lightweight synthetic upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-ftwwht-vecnav-pugry2
work n cushion 4 men's shoes,79.99,"Stand. Work. Walk. The leather and synthetic build and air-cushioned feel of these men's shoes supports long days on your feet. A mesh lining lets feet breathe, and a slip-resistant outsole offers confident grip on wet workshop floors or slippery hallways., ['Style:', '100001162', 'Gender:', 'Men\n', 'Anti slip outsole\n', 'Memory foam sockliner\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-work-n-cushion-4-mens-shoes-blk-cold-grey-5-blk
reebok glide,79.99,"Nothing unnecessary. These Reebok Glide shoes give you the goods. Wear them with anything, thanks to a clean, minimalist design. Comfort is key with a plush sockliner and cushioned midsole., ['Style:', '100010029', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-ftwwht-vecnav-rbkg01
victor solomon bb 4000 ii basketball shoes,149.99,"Style:,100206494,Gender:,Unisex
,Eva midsole
,Rubber outsole
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-victor-solomon-bb-4000-ii-basketball-shoes-white-gold-puregrey8
reebok x global citizen club c revenge shoes,69.99,"Global Citizen is an action platform that rallies around the issues of climate change, poverty and inequality. Show your support in these Reebok Club C Revenge Shoes. Colors and graphics highlight the collaboration, while a QR code on the tongue offers information on how to get involved., ['Style:', '100200441', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-global-citizen-club-c-revenge-shoes-white-black-red
reebok x global citizen classic leather shoes,69.99,"Get inspired to take action and demand equity in education in these Reebok shoes designed in partnership with the advocacy organization Global Citizen. They have a smooth leather upper for a vintage vibe, with colors and graphics that highlight the collaboration., ['Style:', '100200440', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-global-citizen-classic-leather-shoes-black-white-red
fluffipuff,54.95,"Reebok and DC have joined forces  to create these sneakers. These Fluffipuff shoes represent Batman and his high-tech Batsuit. Kevlar materials, moulded armour components, and battle scuffs encapsulate Batman's crime fighting equipment. A reflective logo resembles the bat signal in the dark night sky and removable lace gauntlets for ultimate protection., ['Style:', 'HQ4589', 'Gender:', 'Unisex\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-fluffipuff-cblack-alloy-magold
question mid basketball shoes,149.99,"Allen Iverson staked his claim as one of the best scorers of his era with a fearless attitude and an unapologetic style. These Reebok shoes are his OG signature style launched in 1996, which makes you a part of sneaker and basketball history when you wear them. All the details you want come included, like a pearlized toe, an ice rubber outsole and a luxe tumbled leather upper., ['Style:', '100074721', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-question-mid-basketball-shoesftwwht-vecred-ftwwht
club c revenge shoes,99.99,"Rediscover a classic with the Club C Revenge Shoes, a modern take on the 1987 tennis original. This version elevates the iconic Club C 85 with added brand mark side stripes, infusing trendy materials and colors for a fresh twist. The timeless design, complemented by a sock liner inspired by vintage clothing, features nostalgic details, making these shoes a lasting favorite., ['Style:', '100200780', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-shoes-taupe-beige-stone-grey
premier road plus vi shoes,89.99,"The perfect everyday running shoe this is the Premier Road Plus VI, inspired by the 2009 style. The DMX Foam midsole cushions every step, while the shank plate supports and stabilises your feet., ['Style:', '100074091', 'Gender:', 'Men\n', 'Dmx foam midsole\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-premier-road-plus-vi-shoes-ash-moonst-chalk
floatride energy 5 shoes,89.99,"Upgrade your run with the Floatride Energy 5, featuring an evolved, wider, and taller Floatride Energy Foam midsole for unmatched energy return and support. The Speed Shift upper ensures comfort and durability, while the midfoot X-Plate and sculpted design offer torsional stability and reduced weight. Made with recycled materials and a sugarcane EVA sockliner for eco-conscious comfort, this shoe's full-coverage rubber outsole promises lasting traction and lightweight performance., ['Style:', '100074424', 'Gender:', 'Men\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Upper : synthetic\n', 'X-plate\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatride-energy-5-shoes-ftwwht-palblu-orgfla
the answer dmx shoes,119.99,"Style:,GX6330,Gender:,Unisex
,Lace closure
,Leather and synthetic upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-the-answer-dmx-shoes-ftwwht-flasrd-cblack
reebok premier trinity kfs shoes,149.99,"Originally made for the road. Reworked for the streets. Designed to be the pinnacle of Performance Running, these Reebok shoes are a bring back from the Premier Running Series from 2006. A Kinetic Fit System offers support and flexibility to keep every step comfortable. DMX Foam technology offers lightweight underfoot cushioning., ['Style:', '100074434', 'Gender:', 'Men\n', 'Dmx foam midsole\n', 'Kinetic fit system (r)    comfort\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-premier-trinity-kfs-shoes-bon-ash-moonst
atr mid basketball shoes,129.99,"Experience a blast from the past with the ATR Mid Basketball Shoes, featuring a leather and synthetic upper that revives the iconic Mobius design from 1995. These kicks stand out with unique perforation patterns reminiscent of mid-'90s Reebok models, updated with fresh branding on the heel and tongue. Designed to catch the eye in any setting, they're a nod to basketball heritage with a modern twist., ['Style:', '100200791', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-mid-basketball-shoes-cblack-ftwwht-cblack
reebok royal bb4500 hi2 basketball shoes,89.99,"Lace up a true Reebok original when you wear these Royal BB 4500 basketball shoes. They look like you've just discovered them with the perfect patina of wear. Cracked details and an archive '80s Reebok Sport tag make them worn to perfection straight from the box., ['Style:', '100201315', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-royal-bb4500-hi2-basketball-shoes-white-richmaroon-vintagechalk
gl 1000 shoes,79.99,"Revisit the '80s with the Reebok GL 1000 from the Heritage Running collection, blending classic style with modern comfort. Featuring a textile and suede mix, FuelFoam midsole, and durable rubber outsole, it offers a retro look with enhanced comfort and reliable traction for any occasion., ['Style:', '100074212', 'Gender:', 'Men\n', 'Anti-microbial sockliner\n', 'Eva midsole\n', 'Rubber outsole\n', 'Upper : textile and       suede\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-gl-1000-shoes-pugry5-ftwwht-uniblu
court retro shoes,69.99,"The Court Retro sneaker is grounded in Reebok's tennis heritage. The minimalist silhouette has a Vortex side stripe in sporting navy and a heel logo print that's drawn straight from the archives. The perforated toe panel and rubber cupsole nod to its origins on the courts., ['Style:', '100074396', 'Gender:', 'Men\n', 'Eva midsole\n', 'Leather upper\n', 'Padded ankle collar\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-court-retro-shoes-ftwwht-vecnav-vecnav
active lite shoes,69.99,"The lightweight build and clean lines of these Reebok shoes make them your go-to for busy days. A breathable upper with a streamlined design goes with everything in your closet. A 3-D Foam midsole and outsole is comfortable and flexible for your everyday adventures., ['Style:', '100075203', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-active-lite-shoes-cblack-cblack-ftwwht
club c revenge vintage shoes,109.99,"Blast from the past. These tennis-inspired shoes are made of vintage-style leather for an old-school look and feel. A contrast heel tab and side stripes add even more retro flair., ['Style:', '100001283', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-vintage-shoes-chalk-paperwhite-glen-green
reebok glide shoes,79.99,"Retro running style for the win. Add a fresh look to your everyday fits when you lace up a pair of these Reebok shoes. A soft footbed with foot-conforming foam promises an extra-cushy ride., ['Style:', '100074456', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-shoes-ftwwht-pugry2-pugry3
walk ultra 7 dmx max men's shoes,89.99,"Get the feeling of walking on air. These men's shoes are built with cushioning that moves air from your heel to your toe and back again as you walk. They have a leather and textile upper for a supportive fit., ['Style:', '100000465', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-walk-ultra-7-dmx-max-mens-shoes-white-conavy-croyal
club c 85 pl shoes,99.99,"Experience effortless comfort wearing Club C 85 PL Shoes. Crafted with premium leather and fitted with a dual density Ortholite sockliner with a memory foam and responsive foam combo, these shoes also feature a memory foam collar, waxed laces for greater customization, and a variety of rubber outsoles for optimal traction. Relax in style with these stylish, yet comfortable shoes., ['Style:', '100073115', 'Gender:', 'Unisex\n', 'Microfiber lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-pl-shoes-coubro-goldmt-clawht
classic leather shoes,89.99,"Remix your look in these Reebok shoes. These shoes revamp the iconic Classic Leather with labels on the tongue and quarter panel that mash up eras. A coated leather and nubuck upper gives them all-day wearability. Pair them with pieces inspired by the '90s, '00s and beyond to create your own unique look., ['Style:', '100202344', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-cblack-vectred
club c 85 vegan shoes,79.99,"Step into sustainability with the Club C 85 Vegan, perfect for everyday wear. These shoes features a bio-based synthetic leather upper and a natural rubber cupsole for eco-friendly style without compromising on comfort or durability., ['Style:', '100074447', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Upper : synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vegan-shoes-white-oat-utibro
classic leather shoes,89.99,"Revamp your classic style with these Classic Leather shoes, staying true to the heritage model. The design is elevated with popped sport-colored side stripes and a striking EVA midsole wedge. Finished with a premium lace lock featuring vector branding, these shoes blend tradition with a modern twist., ['Style:', '100074356', 'Gender:', 'Men\n', 'Eva midsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-white-pugry3-vecnav
reebok glide shoes,79.99,"Nothing unnecessary. These Reebok Glide shoes give you the goods. Wear them with anything, thanks to a clean, minimalist design. Comfort is key with a plush sockliner and cushioned midsole., ['Style:', '100010028', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Ortholite foam footbed\n', 'Rubber outsole\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-shoes-cblack-purgry-cblack
lt court shoes,79.99,"The Reebok LT Court modernizes the '80s silhouette with leather and suede, featuring classic branding and a terry-lined collar for comfort. Its EVA midsole ensures all-day cushioning, while the grippy rubber outsole and breathable perforations offer enhanced traction and airflow., ['Style:', '100074274', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-lt-court-shoes-chalk-moonst-cblack
bb 4000 ii basketball shoes,79.99,"Design elements pulled from the Reebok basketball archive give these shoes authentic heritage style. A mix of leather, suede and nylon gives the upper depth and texture. A terry lining inspired by beach towels is soft and comfortable., ['Style:', '100074752', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Terry lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-glablu-white-dgtblu
classic leather shoes,89.99,"Revamp your classic style with these Classic Leather shoes, staying true to the heritage model. The design is elevated with popped sport-colored side stripes and a striking EVA midsole wedge. Finished with a premium lace lock featuring vector branding, these shoes blend tradition with a modern twist., ['Style:', '100074355', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-white-drkgrn-retgol
classic leather shoes,89.99,"Remix your look in these Reebok shoes. These shoes revamp the iconic Classic Leather with labels on the tongue and quarter panel that mash up eras. A coated leather and nubuck upper gives them all-day wearability. Pair them with pieces inspired by the '90s, '00s and beyond to create your own unique look., ['Style:', '100074347', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-chalk-vinblu-bon
bb 4000 ii mid basketball shoes,99.99,"Born on the hardwood. Remade for the street. Rock those OG B-ball vibes every time you lace up these Reebok shoes. A leather upper with suede details and a mid-cut silhouette stays true to Reebok heritage., ['Style:', '100074741', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-mid-basketball-shoes-black-ftwwht-pugry2
bb 4000 ii mid basketball shoes,99.99,"Born on the hardwood. Remade for the street. Rock those OG B-ball vibes every time you lace up these Reebok shoes. A leather upper with suede details and a mid-cut silhouette stays true to Reebok heritage., ['Style:', '100074742', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-mid-basketball-shoes-vecblu-ftwwht-chalk
bb 4000 ii mid basketball shoes,99.99,"Design elements pulled from the Reebok basketball archive give these shoes authentic heritage style. A premium leather upper with terry accents has a classic mid-cut silhouette for a look that's clean and refined., ['Style:', '100074636', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-mid-basketball-shoes-ftwwht-pugry2-pugry5
